,index,Topic,Sentiment,TweetId,TweetDate,TweetText,Sentiment
1669,1188,google,1,126494344566943744,Wed Oct 19 03:06:16 +0000 2011,#Google + #Samsung = Perfect #Icecream sandwich #GalaxyNexus,1
1670,28,apple,3,126370776013213697,Tue Oct 18 18:55:15 +0000 2011,This is what I have been waiting for RT @Apple The last big project Steve Jobs was working on was the new cranial insertion device: iMplant.,3
1671,1540,microsoft,0,126570732430966785,Wed Oct 19 08:09:48 +0000 2011,"#Microsoft's #SteveBallmer attacks #Android phones ..... well #windows7mobile is gay, you metro! http://t.co/sQnE1iLb via @Telegraph",0
1672,1217,google,1,126492656124702721,Wed Oct 19 02:59:33 +0000 2011,What I think about #AndroidIceCreamSandwich ? Thats the most delicious piece of sandwich ever. Get me it real fast #GOOGLE !,1
1673,1697,apple,2,126387209824776192,Tue Oct 18 20:00:33 +0000 2011,#BlackBerry #RIM esta tratando de abarcar el mercado imitando a android y en ciertas cosas a @Apple pero sinceramente no creo que llegue :),2
1674,794,apple,0,126372694118768640,Tue Oct 18 19:02:52 +0000 2011,So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. What is this 2001?,0
1675,945,apple,0,125846659182764032,Mon Oct 17 08:12:36 +0000 2011,Just searching with my voice on my 2 year old nexus one @apple.,0
1676,1891,google,2,126529490582118400,Wed Oct 19 05:25:56 +0000 2011,"Zapatero (#Google): ""Hay que darse prisa en conocer el fenómeno #web, acabará en 3 años"" http://t.co/L49qrDeR",2
1677,169,apple,3,126054998080622593,Mon Oct 17 22:00:28 +0000 2011,"A must read article on @fastcompany about @Apple, @Facebook, @Google, and @Amazon technology war in 2012  http://t.co/nxc7Wo4S",3
1678,1800,apple,2,125521344342392832,Sun Oct 16 10:39:55 +0000 2011,Kan @Apple de #tekstaanvulling op #iphone en #ipad niet omdraaien? #eigenteksteerst #weetapplehetaltijdbeter,2
1679,1676,twitter,0,126866003094290434,Thu Oct 20 03:43:06 +0000 2011,still not quite sure how to use this/what the point of it is... #twitter? #idontunderstand,0
1680,1197,google,1,126493648757071873,Wed Oct 19 03:03:30 +0000 2011,"I'm an iOs user but the #ICS is awesome, great job #google",1
1681,1542,microsoft,0,126567507350913024,Wed Oct 19 07:56:59 +0000 2011,#Microsoft just bought #Skype officially. So how's the future of #Skype on any other devices/operating systems? :(,0
1682,1253,google,1,126489066077302784,Wed Oct 19 02:45:18 +0000 2011,"Wow, very fast camera on Galaxy Nexus - faster than N9 i think :o #google",1
1683,1792,apple,2,125595437938905088,Sun Oct 16 15:34:20 +0000 2011,O #itunes acaba de me avisar q esta disponível a versão 5 pra atualizar meu #Iphone 4. Como não cair de amores pela @apple e #SteveJobs ?!!,2
1684,912,apple,0,125980659415138304,Mon Oct 17 17:05:04 +0000 2011,"@Apple you're killing me. Excited about iOS5 no longer- tragic battery drain, genius bar wants to replace the battery. Really?",0
1685,491,apple,3,125309663913840640,Sat Oct 15 20:38:46 +0000 2011,Whoa! Line at @apple store in Glendale for iPhone 4S  http://t.co/yZlpogXB,3
1686,953,apple,0,125807830363156480,Mon Oct 17 05:38:18 +0000 2011,@twalve @apple you know the issues they have with DST and alarms :p,0
1687,1097,google,1,126529770778411008,Wed Oct 19 05:27:02 +0000 2011,@Bla1ze I was referring to #Google & #Icecreamsandwich. It looks amazing. What imo android was missing. I ... http://t.co/rE4nLZgI,1
1688,1032,apple,0,125355869859876864,Sat Oct 15 23:42:23 +0000 2011,"RT @JoelBurns: Dear @Apple, it's me again. Thank for beautiful new iOS features. But I miss some of the old ones. Lk making calls & texts
&gt;(",0
1689,587,google,3,126528307004051458,Wed Oct 19 05:21:13 +0000 2011,"#Google #Docs presentations get real-time collaboration, transition effects and more: Google… http://t.co/COSF8WUS",3
1690,750,apple,1,125338216411828224,Sat Oct 15 22:32:14 +0000 2011,I am crazy about #iOS5 . The photo cropping is the best! @apple,1
1691,657,apple,1,126076238375817216,Mon Oct 17 23:24:52 +0000 2011,#iCloud set up was flawless and works like a champ! To the Cloud @Apple,1
1692,234,apple,3,125978290367381504,Mon Oct 17 16:55:39 +0000 2011,Twitter buzz for Best Buy: http://t.co/9SesENTu - RT @acappellamedia OH: Sales guy @BestBuy: &quot;I'm not selling or using any @apple p...,3
1693,732,apple,1,125539788546781185,Sun Oct 16 11:53:12 +0000 2011,RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple,1
1694,2283,google,2,126487624444674048,Wed Oct 19 02:39:34 +0000 2011,Deux lignes sont affichées sur la première page de GMail pour chaque mail : un aperçu en quelque sorte #google #nexusprime,2
1695,1186,google,1,126494573966016512,Wed Oct 19 03:07:11 +0000 2011,Register now for your Galaxy Nexus :) http://t.co/37WkIoXC #Android #Google,1
1696,1156,google,1,126503029548654593,Wed Oct 19 03:40:47 +0000 2011,http://t.co/Izh7KaiU #google #nexus #prime &lt;3 #android,1
1697,1887,google,2,126529643829399553,Wed Oct 19 05:26:32 +0000 2011,Novedades #Google: resultados en inglés traducidos y SSL por defecto para los usuarios registrados http://t.co/LCbQk2fw golpe a #Analytics,2
1698,1831,google,2,126534927637417984,Wed Oct 19 05:47:32 +0000 2011,"#YahooAnswers #Google y #Wikipedia son parte del staff de Dios, lo sé.",2
1699,2069,google,2,126501085794930688,Wed Oct 19 03:33:03 +0000 2011,@JosialBass Dios mio !!! #Android no tiene #Limites!! RT@JosialBass: El nuevo #Android de #Google: #GalaxyNexus 4.0... http://t.co/fxqXDQb8,2
1700,934,apple,0,125953600861126656,Mon Oct 17 15:17:33 +0000 2011,on hold for another half hour. phone is ringing but no one is picking up.@apple you stink.,0
1701,1209,google,1,126493101807239168,Wed Oct 19 03:01:20 +0000 2011,All this talk about about how good #icecreamsandwich looks is making me hungry #google #omnomnomnom,1
1702,1065,apple,0,125261285083447296,Sat Oct 15 17:26:32 +0000 2011,*sigh* @apple store seems stumped what to do about my catastrophically bad battery life after upgrading to #ios5,0
1703,108,apple,3,126186795808456704,Tue Oct 18 06:44:11 +0000 2011,I have 4 @Apple products...,3
1704,2170,google,2,126492457276940288,Wed Oct 19 02:58:46 +0000 2011,RT @twandroid: SDK dispo aujourd'hui #google #nexusprime,2
1705,568,google,3,126530532640169986,Wed Oct 19 05:30:04 +0000 2011,#Twitter and #Google 'just can't agree' on Realtime Search deal - Computerworld : http://t.co/XNj052NO #av,3
1706,1167,google,1,126498734409396224,Wed Oct 19 03:23:43 +0000 2011,Thanks Android for admitting you're ugly. New font is a good start! #ics #google,1
1707,1174,google,1,126496739531304960,Wed Oct 19 03:15:47 +0000 2011,"Instant photo sharing and the people app are what's best in Ice Cream Sandwich, IMO. #google #ics",1
1708,1588,twitter,1,126875441217798144,Thu Oct 20 04:20:37 +0000 2011,There is no social media without #Twitter... Who could be #Twitterless?,1
1709,1507,microsoft,0,126646630702260224,Wed Oct 19 13:11:24 +0000 2011,#Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/6PHh3Jb6,0
1710,1492,microsoft,0,126681641388216320,Wed Oct 19 15:30:31 +0000 2011,#Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/MdQhb6x3,0
1711,890,apple,0,126030936084189184,Mon Oct 17 20:24:51 +0000 2011,Dear @apple: Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade? This hurts. #3GS #needsomethingtoread,0
1712,947,apple,0,125836461936361472,Mon Oct 17 07:32:05 +0000 2011,"#appleupdates
2 success stories- iPhone & iPad 2.
Now been on phone to Apple 45 mins. iPad 1 WILL not. Wasting my time 
@apple
#Replaceit!",0
1713,1048,apple,0,125309975881977857,Sat Oct 15 20:40:01 +0000 2011,need @apple help!! installing new ios on #iphone4 and am stuck on the Find My iPhone screen :( i keep clicking next but it doesn't work,0
1714,1731,apple,2,126195701704163328,Tue Oct 18 07:19:34 +0000 2011,@Notre4Dame @apple haha no fuck that its still took sux and a half hours and i have to be up at 7,2
1715,1840,google,2,126534525089091584,Wed Oct 19 05:45:56 +0000 2011,"#google Actualité Google Panda: Arrivé pendant l'été 2011 en France, Google Panda a été conçu afin ... http://t.co/N5hSOroi #googlepanda",2
1716,1858,google,2,126533119573630976,Wed Oct 19 05:40:21 +0000 2011,"ну собственно, товарищи, фотки интерфейса #Google #GalaxyNexus кто еще не видел: http://t.co/NS2jNRL7",2
1717,884,apple,0,126044756320075776,Mon Oct 17 21:19:46 +0000 2011,@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk.  Any plans for a new service for storage?,0
1718,143,apple,3,126102037057388544,Tue Oct 18 01:07:23 +0000 2011,@ATT just so I have this right.I pre-ordered an iphone last wk and it will be here in a month. I could buy in an @apple store today.really?,3
1719,2249,google,2,126489084003762176,Wed Oct 19 02:45:22 +0000 2011,Prise de photo quasi instantannée #ouaaaaaaahhhhh #google #nexusprime,2
1720,1970,google,2,126518845983830016,Wed Oct 19 04:43:38 +0000 2011,#Google и #Samsung представили новую версию операционной системы - Android 4.0 Ice Cream Sandwich http://t.co/XhbCkQ9t,2
1721,850,apple,0,126153311521996800,Tue Oct 18 04:31:07 +0000 2011,@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??,0
1722,1587,twitter,1,126876107881455616,Thu Oct 20 04:23:16 +0000 2011,RT @MattMarcheski: @AlexMufferi #twitter&gt;facebook,1
1723,1407,microsoft,1,126629320948060161,Wed Oct 19 12:02:37 +0000 2011,I have been blown away by technological innovations.... #microsoft should do more #marketing!!,1
1724,734,apple,1,125537578974851072,Sun Oct 16 11:44:25 +0000 2011,#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things,1
1725,717,apple,1,125645258003464192,Sun Oct 16 18:52:18 +0000 2011,Thank you @apple for your innovations. Exhibit A: Guy playing with Facetime instead of watching game at sports bar. http://t.co/oU7K39ge,1
1726,454,apple,3,125373658389692416,Sun Oct 16 00:53:04 +0000 2011,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/DLLabuAK #PampersHelloApps""",3
1727,264,apple,3,125940398915977217,Mon Oct 17 14:25:05 +0000 2011,"""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" @MikeShatzkin http://t.co/1ndxcMO1 #dbw #metacon",3
1728,75,apple,3,126298592364331008,Tue Oct 18 14:08:25 +0000 2011,Steve Jobs' unconventional #leadership secret - ACC SmartBrief: http://t.co/CY6VxRnF &gt; @Apple #sm #HR #NEHRA,3
1729,1256,google,1,126488589046517760,Wed Oct 19 02:43:24 +0000 2011,"Unbelievable Data Usage info on Ice Cream Sandwich

#icecreamsandwich #googland #google #android #ics",1
1730,444,apple,3,125410153196560384,Sun Oct 16 03:18:05 +0000 2011,Dear @Apple iMessage client for desktop please :),3
1731,395,apple,3,125625630254567424,Sun Oct 16 17:34:18 +0000 2011,How much do @Apple’s factories cost? | asymco http://t.co/GH0tvqMO,3
1732,1912,google,2,126526765995802624,Wed Oct 19 05:15:06 +0000 2011,#Tyfusverspreiding zichtbaar op #Google #Earth http://t.co/49jIucI9 #nuandroid,2
1733,176,apple,3,126042506717704192,Mon Oct 17 21:10:50 +0000 2011,RT @DJTREBEL1: #fail i guess @apple didnt notify these clowns that the iPhone5 isnst out yet.... http://t.co/2yCDNt1B,3
1734,1042,apple,0,125333948556521472,Sat Oct 15 22:15:16 +0000 2011,"…and only the first 23 images in my Photo Roll made it over? Seriously, @apple, how did you fuck this up so much?",0
1735,2141,google,2,126494104187183104,Wed Oct 19 03:05:19 +0000 2011,#Google ainda te ama apesar de tudo IUEHAIUAHEIUHAEIUH =P,2
1736,2210,google,2,126490918885920768,Wed Oct 19 02:52:39 +0000 2011,#kikitoutdur devant ICS #google #nexusprime,2
1737,1940,google,2,126523229400600576,Wed Oct 19 05:01:03 +0000 2011,サムスン電子のスマートフォン新機種「ギャラクシー・ネクサス」、グーグルの基本ソフト（ＯＳ）「アンドロイド」最新版を搭載。「クラウド」活用、音声認識やカメラの機能も向上させた戦略モデル #keizai #sumaho #google　　http://t.co/h822eCym,2
1738,2028,google,2,126507794777128964,Wed Oct 19 03:59:43 +0000 2011,看見 #Android 4.0 配合 #NFC 加入的 Android #Beam 功能，令我想起十年前使用 #Palm 經常跟朋友 Beam 交換資料的日子。#Google #Samsung #Galaxy #Nexus,2
1739,595,google,3,126527760662413312,Wed Oct 19 05:19:03 +0000 2011,Android 4.0 Ice Cream Sandwich announcement round-up #android #google http://t.co/3SvjOtjT,3
1740,61,apple,3,126318553031917569,Tue Oct 18 15:27:44 +0000 2011,Noticed how @apple has added the like & tweet icons on their page? http://t.co/PZoNZeC8 #like #facebook #tweet,3
1741,1296,google,0,126514511862706176,Wed Oct 19 04:26:24 +0000 2011,I hate tron theme #Google #ICS,0
1742,872,apple,0,126082198720888833,Mon Oct 17 23:48:33 +0000 2011,"I'm givin' this stupid @apple reserve system 2days… If I cant get reservation, I'll never buy any Apple products… (yup I hate contracts)",0
1743,2029,google,2,126507720546328576,Wed Oct 19 03:59:25 +0000 2011,Aparece nuevo video del Galaxy Nexus http://t.co/mhOcZuIm #android #google #androidve #tecnologia #vendroid #usoandroid,2
1744,216,apple,3,125993702782025729,Mon Oct 17 17:56:54 +0000 2011,"@apple y u run out of 64gb iPhone!? Now I have to settle for 32gb. Saved 100$ though(:
#content",3
1745,278,apple,3,125930342891790337,Mon Oct 17 13:45:08 +0000 2011,"@iancollinsuk @Apple what's incredible, is that people still buy into apple as world beater's.....not true anymore.",3
1746,1548,microsoft,0,126546665342640128,Wed Oct 19 06:34:10 +0000 2011,How #Apple eclipsed #Microsoft http://t.co/KxboqsKj,0
1747,1718,apple,2,126307114959372289,Tue Oct 18 14:42:17 +0000 2011,"RT @modalnho: New mov: ""ショウケース@apple store 銀座"" 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/u82a1Ivk",2
1748,1392,microsoft,1,126677986522054657,Wed Oct 19 15:16:00 +0000 2011,Hey parents! Did you know about the free tools from #Microsoft that help keep your kids safe online? Live Family Safety http://t.co/muuWbGPn,1
1749,36,apple,3,126358012343492608,Tue Oct 18 18:04:32 +0000 2011,RT @hofmania: I just paid someone to wait in line at the @apple store this morning for me on @zaarly #putapriceonconvenience #iphone htt ...,3
1750,1945,google,2,126522732195233792,Wed Oct 19 04:59:04 +0000 2011,"AsiaClassifiedToday Asia Stocks, Ringgit Gain on European Outlook - Bloomberg: Asia Stocks, R... http://t.co/biHKwSTW #asia #google #biz",2
1751,662,apple,1,126059405941809152,Mon Oct 17 22:17:59 +0000 2011,Is it just me or is #iOS5 faster for the iPad? @apple,1
1752,1812,apple,2,125352405482217473,Sat Oct 15 23:28:37 +0000 2011,Causando na loja da @apple,2
1753,2184,google,2,126492010864574464,Wed Oct 19 02:57:00 +0000 2011,"Android Beam: Compartilhamento de aplicativos, links, multimidia e contatos via NFC  #icecreamsandwich #galaxynexus #google #samsung",2
1754,1856,google,2,126533318928896001,Wed Oct 19 05:41:08 +0000 2011,"Google помнит о тебе, нищеброд. http://t.co/LtWQVySF  #События #4.0 #Android #Google",2
1755,977,apple,0,125663477573500930,Sun Oct 16 20:04:42 +0000 2011,Bummer!  My @Yahoo! iPad fantasy football app keeps crashing; not sure if it's the app or the new @apple iOS 5. Only two apps running.,0
1756,1571,twitter,1,126881835463614464,Thu Oct 20 04:46:01 +0000 2011,I cnt get over that shit lol hell naw #Twitter,1
1757,2020,google,2,126509273994891264,Wed Oct 19 04:05:36 +0000 2011,Conoce al nuevo #Samsung #GalaxyNexus con #Android 4.0 #IceCreamSandwich - http://t.co/PdGz1l51 #Google #Smartphones,2
1758,1712,apple,2,126340074777489408,Tue Oct 18 16:53:15 +0000 2011,@apple bees w. @DEEJAY_TINYT :),2
1759,738,apple,1,125501281753251840,Sun Oct 16 09:20:11 +0000 2011,@apple iOS 5 upgrade done ...... Much better feature..... Few more feature required,1
1760,191,apple,3,126014102379302912,Mon Oct 17 19:17:57 +0000 2011,@JarjarTee @apple That's really good. Makes you happy to pay the infamous @apple tax :),3
1761,919,apple,0,125969932285513728,Mon Oct 17 16:22:26 +0000 2011,Ugh. WTF is up with all the bottlenecks @paypal @apple?,0
1762,456,apple,3,125372628746768384,Sun Oct 16 00:48:58 +0000 2011,@_courtneytaylor @apple did you get a 4S?,3
1763,1417,microsoft,1,126579574921371648,Wed Oct 19 08:44:57 +0000 2011,Windows Runtime and .NET: Better Together http://t.co/z7BBJ1xU #dotnet #dev #WinRT #microsoft,1
1764,675,apple,1,125999676972470272,Mon Oct 17 18:20:38 +0000 2011,"Apple sells 4 million iPhones in 3 days @apple keep doing what you are doing, because you are doing it well! http://t.co/ZZc6bE0w",1
1765,760,apple,1,125252188065902592,Sat Oct 15 16:50:23 +0000 2011,Good support fm Kevin @apple #Bellevue store 4 biz customers TY!,1
1766,2185,google,2,126491986927685632,Wed Oct 19 02:56:54 +0000 2011,"RT @g123k: Google a pas innové avec un tamagochi, ils ont tout compris #google #nexusprime",2
